"Date","CDI.PA","OR.PA","EL","SSDOY","PG","SBH"
2015-02-12,167.300003,157.899994,80.910004,16.379999,86.029999,32.82
2015-02-13,168.050003,156.050003,82.489998,16.549999,85.900002,33.099998
2015-02-17,167.800003,155.399994,81.779999,16.4,85.489998,33.380001
2015-02-18,168.300003,155.449997,81.5,16.74,86.260002,33.5
2015-02-19,170.5,157.100006,81.080002,16.690001,85.209999,33.529999
2015-02-20,170.550003,157.600006,81.800003,16.68,84.870003,33.43
2015-02-23,171.300003,158.75,82.139999,16.870001,85.389999,33.169998
2015-02-24,171.699997,159.300003,81.769997,17.01,85.5,33
2015-02-25,171.899994,159.449997,81.879997,17.23,85.459999,33.27
2015-02-26,172.25,161.199997,82.279999,17.309999,85.169998,33.5
2015-02-27,173.350006,162.25,82.669998,17.440001,85.129997,33.52
2015-03-02,174.699997,162.100006,83.400002,17.450001,85.410004,33.919998
2015-03-03,173.350006,161.100006,82.910004,17.52,85.160004,33.900002
2015-03-04,174.899994,163.300003,82.230003,17.41,84.349998,33.34
2015-03-05,177.949997,164.75,83.220001,17.530001,84.629997,33.48
2015-03-06,178.550003,165.600006,82.230003,17.93,82.660004,33.5
2015-03-09,177.899994,165.300003,82.879997,18.18,83.089996,33.32
2015-03-10,177,164.800003,81.269997,17.85,81.540001,32.93
2015-03-11,180,169.699997,80.5,18.040001,81.389999,32.93
2015-03-12,180.550003,169.050003,81.220001,18.120001,82.089996,33.27
2015-03-13,180.449997,171.75,80.529999,18.459999,81.830002,33.509998
2015-03-16,183.199997,173.300003,81.150002,18.610001,83.559998,33.459999
2015-03-17,179.949997,172.5,80.82,18.83,82.849998,34.049999
2015-03-18,178.800003,170.949997,81.739998,18.9,83.75,34.32
2015-03-19,177.850006,170.25,81.669998,18.809999,83.379997,34.439999
2015-03-20,178.699997,172.100006,83.529999,18.59,84.739998,34.490002
2015-03-23,173.649994,171.149994,82.879997,18.709999,84.860001,34.880001
2015-03-24,174.75,171.399994,83.360001,18.450001,83.919998,34.720001
2015-03-25,172,168.949997,83.720001,18.32,83.010002,34.599998
2015-03-26,171.949997,169,82.360001,18.290001,82.150002,34.27
2015-03-27,173.550003,172.149994,82.889999,18.18,82.309998,34.669998
2015-03-30,176.199997,172.550003,84.07,18.139999,82.720001,34.639999
2015-03-31,175.75,171.350006,83.160004,17.73,81.940002,34.369999
2015-04-01,176.300003,171.300003,83.160004,17.99,82.32,34.41
2015-04-02,176.800003,172.699997,84.099998,18.43,82.43,34.400002
2015-04-07,177.050003,175.149994,83.980003,19.209999,82.389999,33.700001
2015-04-08,179.800003,174.050003,84.169998,20.16,82.769997,33.610001
2015-04-09,183.149994,175.949997,84.489998,20.040001,82.889999,33.200001
2015-04-10,185.100006,178.949997,83.440002,20.15,83.349998,33.349998
2015-04-13,184.199997,178.649994,83.199997,19.870001,83.43,32.790001
2015-04-14,181.699997,177.600006,84.639999,20.049999,83.599998,32.759998
2015-04-15,183.649994,178.100006,84.309998,19.950001,83.510002,32.66
2015-04-16,183.149994,178.75,83.919998,19.530001,83.5,32.57
2015-04-17,179.100006,176.300003,82.82,18.809999,82.529999,31.799999
2015-04-20,179.550003,177.199997,82.540001,18.84,82.870003,32.25
2015-04-21,181.25,178.149994,82.730003,19.299999,83.080002,32.43
2015-04-22,179.699997,177.100006,82.419998,19.860001,83.089996,32.459999
2015-04-23,177.899994,175,82.449997,19.73,80.949997,32.720001
2015-04-24,179.149994,175.75,82.260002,19.799999,81,32.82
2015-04-27,181.300003,179.25,83.169998,18.75,80.599998,32.57
2015-04-28,177.399994,174,82.949997,19.08,80.419998,32.34
2015-04-29,174.600006,169.199997,82.440002,18.98,79.849998,31.57
2015-04-30,175,170.449997,81.290001,18,79.510002,31.209999
2015-05-04,177.050003,173.350006,83.540001,18.059999,80.349998,30.57
2015-05-05,173,166.699997,86.900002,17.91,80.07,31.469999
2015-05-06,172.100006,167.75,87.419998,17.879999,80.400002,31.030001
2015-05-07,172.75,168.600006,88.330002,17.52,80.199997,31.139999
2015-05-08,177.25,173.449997,88.419998,18.129999,80.959999,31.299999
2015-05-11,176.399994,170.149994,87.919998,17.860001,80.269997,31.540001
2015-05-12,173.649994,168.25,87.589996,17.780001,79.949997,31.200001
2015-05-13,173.449997,166.25,87.540001,18.02,79.699997,31.15
2015-05-14,177.399994,170.149994,89.389999,17.93,80.57,30.91
2015-05-15,176.75,168.399994,88.949997,18.389999,81.050003,31.23
2015-05-18,178.350006,169.800003,89.169998,18.299999,80.739998,31.450001
2015-05-19,182.399994,174.800003,89.57,19.18,80.830002,31.610001
2015-05-20,183.300003,175,89.080002,20.379999,80.480003,31.639999
2015-05-21,182.600006,174.899994,89.349998,20.68,80.410004,31.83
2015-05-22,183.25,174.800003,90.220001,20.76,79.949997,31.73
2015-05-26,182.199997,173.600006,88.480003,20.280001,79.139999,31.67
2015-05-27,187,177.649994,88.769997,20.209999,79.389999,32.049999
2015-05-28,185.300003,176.5,88.459999,20.200001,79.330002,31.780001
2015-05-29,182.800003,171.949997,87.43,20.209999,78.389999,31.209999
2015-06-01,184.100006,173.600006,87.730003,20.620001,78.849998,31.07
2015-06-02,186.25,169.649994,87.260002,20.790001,78.540001,31.129999
2015-06-03,188.300003,170.550003,87.360001,20.870001,78.559998,31.530001
2015-06-04,186.350006,170,87.389999,20.209999,78.150002,31.24
2015-06-05,182.550003,166.649994,87.459999,20.5,77.43,31.379999
2015-06-08,182.75,165.850006,87.529999,21.15,77.709999,30.74
2015-06-09,179.300003,164.699997,87.949997,21.389999,78.900002,30.23
2015-06-10,184,167.800003,88.349998,21.379999,79.540001,30.870001
2015-06-11,186.149994,168.75,87.690002,21.93,79.410004,31.209999
2015-06-12,184,165.649994,86.989998,21.33,78.870003,31.33
2015-06-15,181.149994,163.199997,86.449997,21.58,78.120003,30.85
2015-06-16,181.850006,164.949997,87.830002,21.41,79.099998,31.120001
2015-06-17,180.5,162.350006,87.910004,21.48,80.080002,31
2015-06-18,179.449997,163.75,88.339996,21.540001,80.82,31.200001
2015-06-19,181.550003,161.800003,88.32,21.67,80.540001,30.690001
2015-06-22,190.899994,168.199997,88.330002,22.110001,80.449997,30.370001
2015-06-23,190.75,169.699997,87.709999,22.35,79.790001,30.870001
2015-06-24,190.100006,169,87.480003,23.18,79.510002,31.059999
2015-06-25,190,167.449997,86.75,22.76,79.389999,30.799999
2015-06-26,190.399994,168.649994,88,22.6,79.339996,31.23
2015-06-29,183.949997,161.949997,86.050003,22.120001,78.32,30.719999
2015-06-30,175.100006,160,86.660004,22.65,78.239998,31.58
2015-07-01,179,160.850006,87.669998,24.33,79.720001,30.780001
2015-07-02,177,159.350006,87.519997,24.51,79.93,30.620001
2015-07-06,173.800003,155.899994,86.93,23.639999,80.050003,31.52
2015-07-07,169.550003,153.949997,88.239998,23.299999,81.720001,32.25
2015-07-08,170.050003,155.600006,86.199997,21.959999,80.989998,32.080002
2015-07-09,173.050003,159.75,86.220001,22.17,80.660004,31.49
2015-07-10,177.399994,164.649994,87.419998,22.219999,80.949997,31.469999
2015-07-13,179.5,166.600006,89.18,23.030001,81.910004,31.49
2015-07-14,179.050003,168.899994,89.199997,22.959999,82.040001,30.98
2015-07-15,178.449997,169.600006,89.419998,23.110001,82.150002,30.690001
2015-07-16,180.5,171.050003,89.309998,22.959999,82.300003,30.879999
2015-07-17,183,170.350006,88.68,23.17,82.239998,30.4
2015-07-20,184.949997,172.449997,88.529999,23.17,82.190002,30.67
2015-07-21,184.850006,170.149994,89.239998,23.799999,81.629997,30.52
2015-07-22,184.050003,168.899994,89.32,23.84,80.830002,30.440001
2015-07-23,184.350006,169.050003,89.150002,24.27,80.699997,29.99
2015-07-24,182.25,169.399994,88.400002,24.360001,80.290001,30.280001
2015-07-27,177.600006,166.149994,86.870003,23.610001,79.970001,29.629999
2015-07-28,181.899994,167.75,88.019997,23.83,80.230003,29.540001
2015-07-29,185.149994,169.899994,89.620003,24.559999,80.620003,29.700001
2015-07-30,185.350006,170.350006,89.529999,24.24,77.389999,29.620001
2015-07-31,188.75,170.350006,89.110001,25,76.699997,29.790001
2015-08-03,188.350006,174.600006,89.510002,25.690001,76.400002,30.17
2015-08-04,188.800003,175.449997,90.190002,26.42,75.910004,29.73
2015-08-05,191.949997,178,91.010002,26.190001,75.769997,29.66
2015-08-06,191.800003,178.149994,90.040001,25.41,75.739998,26.809999
2015-08-07,192.5,176.949997,90.470001,25.65,75.480003,26.83
2015-08-10,194.699997,178.050003,89.889999,26.530001,76.379997,27.08
2015-08-11,187.850006,173.649994,90.279999,25.02,76.220001,26.459999
2015-08-12,179.050003,164.600006,88.839996,23.879999,76.389999,26.41
2015-08-13,182.800003,167.899994,89.809998,24.42,75.779999,25.98
2015-08-14,182.649994,166.25,88.82,25.049999,75.620003,25.99
2015-08-17,183.149994,166.600006,82.800003,24.559999,75.529999,25.889999
2015-08-18,182.600006,165.5,83.82,24.23,75.129997,26.08
2015-08-19,177.149994,162.149994,83.419998,23.99,74.120003,25.950001
2015-08-20,172,158.699997,82.18,22.549999,73.910004,26.629999
2015-08-21,168.899994,154.199997,79.830002,21.18,71.839996,25.809999
2015-08-24,157.75,146.350006,76.559998,20.33,69.139999,25.5
2015-08-25,164.5,152.800003,75.730003,20.4,68.419998,25.879999
2015-08-26,162.199997,148.449997,78.400002,22.049999,70.900002,26.200001
2015-08-27,166.149994,152.800003,80.07,22.059999,71.480003,26.290001
2015-08-28,167.100006,152.800003,80.349998,21.84,71.209999,26.459999
2015-08-31,165.399994,152.699997,79.769997,20.969999,70.669998,26.139999
2015-09-01,160.149994,149.75,77.230003,20.379999,68.900002,25.84
2015-09-02,161.899994,150.649994,78.739998,20.74,69.809998,26.1
2015-09-03,165.199997,150.899994,79.269997,21.01,69.93,26.209999
2015-09-04,160.050003,145.75,77.349998,19.84,68.760002,25.870001
2015-09-08,163.550003,146.899994,77.650002,19.030001,69.980003,26.709999
2015-09-09,164.75,148.600006,76.459999,19.610001,68.480003,26.08
2015-09-10,163.449997,145.850006,76.010002,19.4,68.32,25.950001
2015-09-11,161.699997,145.300003,76.419998,20.27,68.419998,26.17
2015-09-14,161.899994,143.949997,76.379997,20.450001,68.059998,26.02
2015-09-15,163.350006,146.75,77.400002,20.280001,69.449997,26.25
2015-09-16,168,150.600006,78.110001,20.01,70.099998,26.42
2015-09-17,169.149994,150.5,78.860001,21.02,70.239998,25.98
2015-09-18,164.350006,146.75,77.639999,20.309999,69.940002,25.6
2015-09-21,165.649994,150.199997,78.510002,20.370001,70.650002,25.559999
2015-09-22,160.550003,145.550003,77.349998,20.1,70.190002,25.32
2015-09-23,160.25,145.449997,78.349998,20.07,70.260002,24.940001
2015-09-24,157.949997,143.899994,78.540001,21.049999,71.360001,24.34
2015-09-25,165.300003,151.899994,79.769997,21.85,72.669998,24.24
2015-09-28,161.149994,149.75,77.190002,22.049999,71.769997,23.610001
2015-09-29,159.199997,148.800003,78.730003,21.57,72.279999,23.440001
2015-09-30,167.050003,155.050003,80.68,21.85,71.940002,23.75
2015-10-01,164.050003,152.75,80.949997,21.940001,71.949997,23.889999
2015-10-02,163.25,155.550003,81.230003,22.26,72.419998,23.889999
2015-10-05,171.300003,160.300003,83.080002,23.389999,73.220001,23.690001
2015-10-06,174.050003,160.699997,83.080002,23.190001,73.400002,23.32
2015-10-07,175.350006,160.949997,82.980003,22.73,73.720001,23.370001
2015-10-08,176.649994,162.050003,83.910004,22.65,74.400002,23.75
2015-10-09,177.100006,164,84.449997,22.75,74.480003,23.940001
2015-10-12,178.649994,165.149994,84.529999,22.83,74.330002,23.809999
2015-10-13,173.350006,164.100006,83.050003,23.280001,74.110001,23.299999
2015-10-14,171.600006,164.149994,83.129997,22.84,74.209999,23.379999
2015-10-15,171.5,166.899994,84.349998,23.32,74.269997,23.35
2015-10-16,169.649994,166.050003,84.769997,24.110001,74.900002,23.450001
2015-10-19,170,168.399994,83.800003,24.120001,75.160004,23.9
2015-10-20,168.75,167.550003,83.739998,23.700001,74.43,24.02
2015-10-21,170.149994,165.649994,83.339996,23.700001,73.589996,23.66
2015-10-22,175.550003,171,84.589996,23.809999,74.849998,22.15
2015-10-23,180.399994,173.600006,84.209999,24.15,77.029999,22.6
2015-10-26,179,171,83.889999,24.200001,77.489998,23.219999
2015-10-27,179.300003,171.100006,83.669998,24.280001,77.290001,23.41
2015-10-28,179.699997,171.699997,83.25,24.57,76.510002,23.450001
2015-10-29,180.25,174,82.239998,24.110001,77.019997,23.51
2015-10-30,179.100006,166.050003,80.459999,23.799999,76.379997,23.51
2015-11-02,178.949997,165.149994,86.970001,23.040001,76.599998,23.559999
2015-11-03,179.25,165.600006,86.830002,23.040001,77.050003,23.629999
2015-11-04,183.449997,166.100006,85.900002,22.190001,77.059998,22.91
2015-11-05,186.899994,168.899994,86.730003,22.34,76.389999,22.790001
2015-11-06,183.350006,167,85.669998,22.18,75.57,22.969999
2015-11-09,179.600006,164.699997,84.650002,21.98,75.400002,22.790001
2015-11-10,181.100006,165.149994,85.389999,22.280001,75.769997,22.780001
2015-11-11,185,169.850006,85.830002,22.58,75.959999,22.129999
2015-11-12,181.300003,167.800003,84.349998,22.4,74.660004,24.4
2015-11-13,176.75,165.899994,82.660004,22.74,73.959999,23.75
2015-11-16,174.449997,166.149994,83.050003,22.42,75.300003,23.870001
2015-11-17,178.75,170.800003,82.059998,22.27,75.07,24.98
2015-11-18,177.949997,167.949997,83.75,22.629999,75.900002,25.309999
2015-11-19,176.149994,167.5,84.57,23.34,76.220001,25.190001
2015-11-20,175.850006,168.75,84.400002,24.030001,75.82,26.15
2015-11-23,177.199997,168.449997,85.410004,24.040001,75.970001,25.99
2015-11-24,170.600006,164.899994,85.57,24.23,76.449997,26.16
2015-11-25,172.350006,168.550003,85.400002,24.4,75.900002,26.379999
2015-11-27,170.899994,168.75,85.290001,24.030001,75.699997,26.379999
2015-11-30,173.199997,167.600006,84.120003,23.950001,74.839996,25.860001
2015-12-01,173.199997,167.050003,85.029999,23.75,75.940002,26.1
2015-12-02,175.050003,168.550003,83.790001,23.549999,75.790001,25.709999
2015-12-03,170.149994,161.300003,83.830002,23.049999,75.739998,25.65
2015-12-04,170.25,159.25,85.43,22.709999,77.830002,26.84
2015-12-07,172.399994,163.199997,86.980003,22.52,78.370003,26.559999
2015-12-08,167.600006,159.850006,87.080002,22.18,77.75,26.52
2015-12-09,165.699997,157.449997,86.239998,21.9,77.699997,26.309999
2015-12-10,163.949997,156.399994,86.860001,21.73,77.790001,27.07
2015-12-11,159.350006,154.449997,84.5,21.43,77.779999,26.959999
2015-12-14,155.600006,152,85.550003,21.59,78.290001,26.52
2015-12-15,160.199997,158.399994,87.480003,21.23,79.68,27.940001
2015-12-16,160.5,157.949997,89.260002,21.52,80.989998,28.549999
2015-12-17,161.649994,160.850006,89.209999,21.35,80.290001,28.530001
2015-12-18,157.25,157.75,87.410004,21.26,78.129997,27.969999
2015-12-21,156,155.100006,88.209999,21.16,78.949997,28.23
2015-12-22,157.100006,153.949997,88.650002,20.85,79.599998,28.059999
2015-12-23,158.5,157.100006,89.360001,21.02,79.919998,28.25
2015-12-24,157.850006,156.699997,88.800003,20.67,79.790001,28.200001
2015-12-28,157.350006,154.800003,88.660004,20.790001,79.919998,27.91
2015-12-29,160,158.149994,89.400002,20.67,80.360001,28.209999
2015-12-30,159.449997,157.350006,89.029999,20.879999,80.07,28.07
2016-01-04,153.149994,150.899994,87.209999,19.950001,78.370003,27.85
2016-01-05,151.300003,151.5,88.010002,20.190001,78.620003,27.66
2016-01-06,147.649994,151.300003,85.089996,19.879999,77.860001,27.459999
2016-01-07,146.25,150.850006,83.330002,19.49,77.18,26.780001
2016-01-08,145.600006,149.600006,82.82,19.309999,75.970001,26.6
2016-01-11,144.649994,148.5,82.879997,19.4,76.669998,26.940001
2016-01-12,148.800003,150.199997,84.230003,19.33,76.510002,27.17
2016-01-13,148.600006,151,83.099998,19.42,75.849998,26.67
2016-01-14,144.949997,147.850006,84.279999,19.35,76.150002,26.77
2016-01-15,146,145.800003,82.349998,18.5,74.980003,26.059999
2016-01-19,148.100006,149.199997,83.879997,18.889999,76.730003,25.940001
2016-01-20,142.25,144.300003,82.93,18.549999,75.830002,25.459999
2016-01-21,146.75,146.149994,83.300003,18.48,76.720001,24.940001
2016-01-22,152.300003,150.5,85.690002,19.209999,77.360001,25.620001
2016-01-25,152.649994,152.100006,83.470001,18.950001,76.849998,25.719999
2016-01-26,153.5,152.550003,83.589996,18.860001,78.809998,27.139999
2016-01-27,154.399994,154.25,82.400002,18.68,78.800003,26.709999
2016-01-28,151.550003,152.800003,83.690002,18.74,79.82,26.42
2016-01-29,155.800003,157.550003,85.25,20.17,81.690002,27.559999
2016-02-01,156.300003,157.449997,85.459999,20.790001,81.120003,27.389999
2016-02-02,153,156.399994,85.019997,20.379999,80.220001,26.879999
2016-02-03,160.75,154.100006,86.459999,20.24,81.099998,26.639999
2016-02-04,162.050003,154,87.010002,20.129999,80.699997,30.129999
2016-02-05,162.850006,153.199997,90.989998,19.66,81.199997,30.280001
2016-02-08,159.100006,150.050003,89.629997,19.540001,82.620003,30.52
2016-02-09,155.050003,147.949997,90.440002,18.52,82.639999,30.18
2016-02-10,155.75,151,88.470001,19.360001,81.620003,30.09
2016-02-11,151.449997,146.699997,86.739998,19.219999,79.900002,29.639999
2016-02-12,153.25,150.149994,88.309998,19.27,80.989998,30.110001
2016-02-16,157.850006,154.350006,88.620003,20,81.470001,30.5
2016-02-17,163.800003,155.050003,90.07,20.24,82.449997,31.41
2016-02-18,163.800003,153.550003,91.25,20.85,81.980003,31.26
2016-02-19,164.25,154.649994,91.629997,20.959999,81.790001,30.690001
2016-02-22,166.5,157.100006,91.720001,21.610001,82.129997,30.959999
2016-02-23,162.149994,156.600006,91.720001,21.620001,81.809998,31.379999
2016-02-24,158.649994,154.25,92.019997,21.469999,81.559998,31.389999
2016-02-25,159,156.850006,92.68,21.809999,82.339996,31.48
2016-02-26,161.350006,156.649994,91.790001,21.799999,81.099998,31.65
2016-02-29,162.350006,156,91.330002,21.85,80.290001,31.58
2016-03-01,164.399994,158.949997,92.400002,22.690001,81.230003,31.559999
2016-03-02,164.800003,155.75,91.849998,22.700001,82.550003,31.82
2016-03-03,164.300003,153.199997,92.199997,22.219999,82.839996,31.5
2016-03-04,164.100006,155.699997,92.550003,22.200001,83.489998,31.32
2016-03-07,164.399994,153.899994,91.629997,21.75,83.099998,30.959999
2016-03-08,165,154.800003,91.739998,21.530001,83.059998,30.77
2016-03-09,165.850006,157.050003,92.199997,21.549999,82.959999,30.780001
2016-03-10,164,153.5,91.769997,21.73,82.279999,30.860001
2016-03-11,166.649994,156.25,93.110001,22.16,81.75,31.74
2016-03-14,168.399994,157.899994,93.830002,22,81.169998,31.790001
2016-03-15,163.899994,157.649994,93.800003,22.07,81.309998,31.860001
2016-03-16,162.850006,155.5,93.110001,22.389999,81.339996,32.060001
2016-03-17,160.449997,155.449997,93.949997,22.610001,82.75,32.560001
2016-03-18,159.800003,159.050003,94.18,22.35,83.150002,32.5
2016-03-21,158.300003,156.399994,94.129997,22.280001,83.32,32.490002
2016-03-22,156.649994,154.550003,93.18,22.24,82.739998,32.380001
2016-03-23,160.100006,158,93.379997,22.120001,82.82,32.220001
2016-03-24,155.5,156.699997,93.269997,22.379999,82.889999,31.889999
2016-03-29,159.550003,157.600006,94.169998,22.969999,82.800003,32.490002
2016-03-30,163.850006,160.699997,94.419998,22.93,82.68,32.75
2016-03-31,159.399994,157.449997,94.309998,22.4,82.309998,32.380001
2016-04-01,158.399994,154.699997,95.650002,21.92,83.529999,32.669998
2016-04-04,159.399994,155.600006,95.5,21.950001,83.209999,32.549999
2016-04-05,154.050003,154.199997,95.099998,21.65,83.160004,32.299999
2016-04-06,155.050003,156.149994,95.68,21.969999,83.809998,32.220001
2016-04-07,154.5,155.149994,94.540001,21.799999,83.239998,31.24
2016-04-08,155.850006,154.699997,95.209999,22.85,83.199997,31.030001
2016-04-11,154.350006,153.949997,95.25,22.18,82.730003,30.879999
2016-04-12,155.699997,154.5,94.730003,22.23,82.830002,30.82
2016-04-13,160.899994,157.649994,94.519997,22.799999,82.459999,31.440001
